year,Zip,City,State,orders,revenue
2024,764071,Nabarangapur,Odisha,2,8700.0
2024,764073,Nabarangapur,Odisha,4,11260.0
2024,764074,Nabarangapur,Odisha,2,7450.0
2024,764087,Malkangiri,Odisha,1,3495.0
2024,765001,Rayagada,Odisha,9,27250.0
2024,765015,Rayagada,Odisha,2,7970.0
2024,765017,Rayagada,Odisha,1,5075.0
2024,765019,Rayagada,Odisha,3,12825.0
2024,765020,Rayagada,Odisha,4,12515.0
2024,765022,Rayagada,Odisha,5,12335.0
2024,765023,Rayagada,Odisha,1,3495.0
2024,766001,Kalahandi,Odisha,10,22575.0
2024,766002,Kalahandi,Odisha,1,0.0
2024,766011,Kalahandi,Odisha,2,9050.0
2024,766012,Kalahandi,Odisha,5,15425.0
2024,766013,Kalahandi,Odisha,1,2400.0
2024,766014,Kalahandi,Odisha,3,11915.0
2024,766015,Kalahandi,Odisha,2,11103.2
2024,766019,Kalahandi,Odisha,1,2685.0
2024,766027,Kalahandi,Odisha,3,9970.0
2024,766100,Kalahandi,Odisha,6,16675.0
2024,766101,Kalahandi,Odisha,1,1575.0
2024,766104,Nuapada,Odisha,3,9475.0
2024,766105,Nuapada,Odisha,3,7175.0
2024,766118,Nuapada,Odisha,2,2475.0
2024,767001,Balangir,Odisha,19,45535.0
2024,767002,Balangir,Odisha,1,2575.0
2024,767016,Balangir,Odisha,3,11470.0
2024,767017,Sonapur,Odisha,3,4935.0
2024,767018,Sonapur,Odisha,1,2275.0
2024,767019,Sonapur,Odisha,3,8710.0
2024,767020,Balangir,Odisha,1,1575.0
2024,767023,Balangir,Odisha,1,2275.0
2024,767025,Balangir,Odisha,2,8495.0
2024,767028,Balangir,Odisha,1,1575.0
2024,767029,Balangir,Odisha,2,5050.0
2024,767030,Balangir,Odisha,1,3875.0
2024,767032,Balangir,Odisha,1,2100.0
2024,767033,Balangir,Odisha,7,19570.0
2024,767035,Balangir,Odisha,3,9675.0
2024,767062,Sonapur,Odisha,2,5475.0
2024,767065,Balangir,Odisha,1,1475.0
2024,767070,Balangir,Odisha,1,2400.0
2024,768001,Sambalpur,Odisha,2,5750.0
2024,768002,Sambalpur,Odisha,2,6750.0
2024,768003,Sambalpur,Odisha,3,9550.0
2024,768004,Sambalpur,Odisha,12,31535.0
2024,768005,Sambalpur,Odisha,5,12025.0
2024,768006,Sambalpur,Odisha,3,12275.0
2024,768016,Sambalpur,Odisha,1,1500.0
2024,768017,Sambalpur,Odisha,6,9850.0
2024,768019,Sambalpur,Odisha,1,2610.0
2024,768027,Bargarh,Odisha,1,1875.0
2024,768028,Bargarh,Odisha,22,60600.0
2024,768029,Bargarh,Odisha,3,10050.0
2024,768030,Bargarh,Odisha,1,2685.0
2024,768033,Bargarh,Odisha,2,6470.0
2024,768036,Bargarh,Odisha,1,2575.0
2024,768038,Bargarh,Odisha,3,8080.0
2024,768039,Bargarh,Odisha,1,1500.0
2024,768052,Bargarh,Odisha,1,3495.0
2024,768103,Bargarh,Odisha,1,1875.0
2024,768106,Sambalpur,Odisha,2,1775.0
2024,768108,Debagarh,Odisha,3,8545.0
2024,768109,Debagarh,Odisha,1,4475.0
2024,768110,Debagarh,Odisha,2,8070.0
2024,768112,Sambalpur,Odisha,1,3315.0
2024,768200,Sambalpur,Odisha,2,4630.0
2024,768201,Jharsuguda,Odisha,13,41470.0
2024,768202,Jharsuguda,Odisha,4,9400.0
2024,768203,Jharsuguda,Odisha,3,8910.0
2024,768204,Jharsuguda,Odisha,2,4395.0
2024,768211,Jharsuguda,Odisha,1,1575.0
2024,768212,Sambalpur,Odisha,3,14025.0
2024,768216,Jharsuguda,Odisha,6,16020.0
2024,768217,Jharsuguda,Odisha,3,7850.0
2024,768220,Jharsuguda,Odisha,1,4575.0
2024,768221,Sambalpur,Odisha,1,2400.0
2024,768222,Sambalpur,Odisha,1,4575.0
2024,768225,Jharsuguda,Odisha,1,4475.0
2024,768226,Jharsuguda,Odisha,1,2575.0
2024,768228,Sambalpur,Odisha,1,2575.0
2024,768234,Jharsuguda,Odisha,3,6725.0
2024,768601,Khorda,Odisha,1,5075.0
2024,769001,Sundergarh,Odisha,5,13600.0
2024,769002,Sundergarh,Odisha,2,4775.0
2024,769003,Sundergarh,Odisha,6,19605.0
2024,769004,Sundergarh,Odisha,22,47025.0
2024,769005,Sundergarh,Odisha,4,15425.0
2024,769006,Sundergarh,Odisha,3,5975.0
2024,769007,Sundergarh,Odisha,4,13095.0
2024,769008,Sundergarh,Odisha,2,7475.0
2024,769009,Sundergarh,Odisha,4,12950.0
2024,769011,Sundergarh,Odisha,1,3600.0
2024,769012,Sundergarh,Odisha,11,27259.0
2024,769014,Sundergarh,Odisha,4,10610.0
2024,769015,Sundergarh,Odisha,2,1710.0
2024,769041,Angul,Odisha,1,1080.0
2024,769042,Sundergarh,Odisha,4,5925.0
2024,769043,Sundergarh,Odisha,2,9550.0
2024,770001,Sundergarh,Odisha,6,16200.0
2024,770002,Sundergarh,Odisha,2,9650.0
2024,770012,Sundergarh,Odisha,1,2500.0
2024,770016,Sundergarh,Odisha,3,12350.0
2024,770017,Sundergarh,Odisha,7,18140.0
2024,770020,Sundergarh,Odisha,3,5000.0
2024,770032,Sundergarh,Odisha,5,17375.0
2024,770033,Sundergarh,Odisha,3,6825.0
2024,770034,Sundergarh,Odisha,1,4500.0
2024,770038,Sundergarh,Odisha,1,2475.0
2024,770039,Sundergarh,Odisha,2,8050.0
2024,770040,Sundergarh,Odisha,1,2975.0
2024,770042,Sundergarh,Odisha,1,1050.0
2024,770073,Sundergarh,Odisha,2,3475.0
2024,770076,Sundergarh,Odisha,1,1575.0
2024,781001,Kamrup,Assam,12,30215.0
2024,781002,Kamrup,Assam,1,0.0
2024,781003,Kamrup,Assam,21,47770.0
2024,781004,Kamrup,Assam,2,6775.0
2024,781005,Kamrup,Assam,21,51330.0
2024,781006,Kamrup,Assam,13,25975.0
2024,781007,Kamrup,Assam,18,43450.0
2024,781008,Kamrup,Assam,5,9325.0
2024,781009,Kamrup,Assam,11,26790.0
2024,781011,Kamrup,Assam,7,15660.0
2024,781012,Kamrup,Assam,11,23350.0
2024,781014,Kamrup,Assam,9,24295.0
2024,781015,Kamrup,Assam,9,26000.0
2024,781016,Kamrup,Assam,7,15775.0
2024,781017,Kamrup,Assam,16,46185.0
2024,781018,Kamrup,Assam,3,1335.0
2024,781019,Kamrup,Assam,11,25425.0
2024,781020,Kamrup,Assam,15,36125.0
2024,781021,Kamrup,Assam,22,55995.0
2024,781022,Kamrup,Assam,33,81155.0
2024,781023,Kamrup,Assam,6,11100.0
2024,781024,Kamrup,Assam,3,9125.0
2024,781025,Kamrup,Assam,6,20460.0
2024,781026,Kamrup,Assam,10,25505.0
2024,781027,Kamrup,Assam,3,9025.0
2024,781028,Kamrup,Assam,35,66145.0
2024,781029,Kamrup,Assam,11,32700.0
2024,781031,Kamrup,Assam,6,18295.0
2024,781032,Kamrup,Assam,10,32980.0
2024,781033,Kamrup,Assam,3,4585.0
2024,781034,Kamrup,Assam,9,29015.0
2024,781035,Kamrup,Assam,12,34135.0
2024,781036,Kamrup,Assam,15,33710.0
2024,781037,Kamrup,Assam,8,20225.0
2024,781038,Kamrup,Assam,13,29985.0
2024,781039,Kamrup,Assam,3,4485.0
2024,781040,Kamrup,Assam,8,26075.0
2024,781101,Kamrup,Assam,6,19870.0
2024,781102,Kamrup,Assam,2,4055.0
2024,781103,Kamrup,Assam,1,1575.0
2024,781104,Kamrup,Assam,2,4995.0
2024,781120,Kamrup,Assam,1,2975.0
2024,781122,Kamrup,Assam,6,24875.0
2024,781123,Kamrup,Assam,4,12400.0
2024,781124,Kamrup,Assam,2,11050.0
2024,781127,Kamrup,Assam,4,14700.0
2024,781150,Kamrup,Assam,3,12370.0
2024,781171,Kamrup,Assam,10,32885.0
2024,781301,Barpeta,Assam,5,13375.0
2024,781304,Nalbari,Assam,1,825.0
2024,781305,Barpeta,Assam,1,2375.0
2024,781306,Nalbari,Assam,2,5050.0
2024,781313,Barpeta,Assam,3,7150.0
2024,781314,Barpeta,Assam,2,7450.0
2024,781315,Barpeta,Assam,8,16175.0
2024,781316,Barpeta,Assam,3,12825.0
2024,781317,Barpeta,Assam,10,30885.0
2024,781318,Barpeta,Assam,3,7675.0
2024,781319,Barpeta,Assam,1,3575.0
2024,781325,Barpeta,Assam,3,11625.0
2024,781326,Barpeta,Assam,4,2775.0
2024,781328,Barpeta,Assam,1,2575.0
2024,781329,Barpeta,Assam,1,5075.0
2024,781330,Barpeta,Assam,1,5075.0
2024,781334,Nalbari,Assam,2,8800.0
2024,781335,Nalbari,Assam,5,13700.0
2024,781337,Nalbari,Assam,1,3495.0
2024,781340,Nalbari,Assam,1,1475.0
2024,781343,Nalbari,Assam,1,4475.0
2024,781346,Nalbari,Assam,1,2575.0
2024,781347,Nalbari,Assam,1,4475.0
2024,781349,Nalbari,Assam,2,6075.0
2024,781352,Barpeta,Assam,1,3575.0
2024,781354,Kamrup,Assam,4,16400.0
2024,781360,Nalbari,Assam,2,4450.0
2024,781364,Kamrup,Assam,1,2475.0
2024,781366,Kamrup,Assam,1,5075.0
2024,781367,Barpeta,Assam,6,19175.0
2024,781368,Nalbari,Assam,1,2575.0
2024,781369,Nalbari,Assam,1,2200.0
2024,781371,Nalbari,Assam,3,11525.0
2024,781373,Nalbari,Assam,2,2975.0
2024,781380,Kamrup,Assam,3,5550.0
2024,781381,Kamrup,Assam,1,3875.0
2024,781382,Kamrup,Assam,3,8025.0
2024,782001,Nagaon,Assam,7,22885.0
2024,782002,Nagaon,Assam,16,40680.0
2024,782003,Nagaon,Assam,10,29450.0
2024,782103,Marigaon,Assam,2,6750.0
2024,782105,Marigaon,Assam,9,27435.0
2024,782106,Marigaon,Assam,1,2500.0
2024,782122,Nagaon,Assam,1,1000.0
2024,782123,Nagaon,Assam,4,8700.0
2024,782124,Nagaon,Assam,2,4850.0
2024,782125,Nagaon,Assam,1,4125.0
2024,782126,Marigaon,Assam,1,1875.0
2024,782136,Nagaon,Assam,2,10150.0
2024,782137,Nagaon,Assam,2,6150.0
2024,782138,Nagaon,Assam,1,1675.0
2024,782141,Nagaon,Assam,3,7785.0
2024,782142,Nagaon,Assam,3,9705.0
2024,782144,Nagaon,Assam,1,2975.0
2024,782402,Kamrup,Assam,5,16035.0
2024,782403,Kamrup,Assam,3,9975.0
2024,782410,Marigaon,Assam,2,4775.0
2024,782411,Marigaon,Assam,2,5930.0
2024,782425,Nagaon,Assam,3,11850.0
2024,782426,Nagaon,Assam,3,7550.0
2024,782427,Nagaon,Assam,2,3900.0
2024,782435,Nagaon,Assam,14,27235.0
2024,782439,Nagaon,Assam,1,2275.0
2024,782440,Nagaon,Assam,1,1875.0
2024,782441,Karbi Anglong,Assam,3,6560.0
2024,782442,Nagaon,Assam,1,1400.0
2024,782445,Nagaon,Assam,2,5750.0
2024,782446,Nagaon,Assam,9,27920.0
2024,782447,Nagaon,Assam,11,26825.0
2024,782448,Karbi Anglong,Assam,2,4650.0
2024,782450,Karbi Anglong,Assam,2,8950.0
2024,782460,Karbi Anglong,Assam,23,64885.0
2024,782461,Karbi Anglong,Assam,1,975.0
2024,782462,Karbi Anglong,Assam,6,13465.0
2024,782480,Karbi Anglong,Assam,6,12995.0
2024,782481,Nagaon,Assam,5,10575.0
2024,782482,Karbi Anglong,Assam,6,15575.0
2024,782486,Karbi Anglong,Assam,2,4270.0
2024,782492,Kamrup,Assam,1,975.0
2024,783101,Goalpara,Assam,13,32124.1
2024,783120,Goalpara,Assam,3,4625.0
2024,783121,Tinsukia,Assam,3,6900.0
2024,783122,Goalpara,Assam,1,2975.0
2024,783123,Goalpara,Assam,1,2075.0
2024,783124,Goalpara,Assam,5,10325.0
2024,783126,Goalpara,Assam,2,4600.0
2024,783127,Kokrajhar,Assam,1,1475.0
2024,783128,Dhubri,Assam,2,7650.0
2024,783129,Goalpara,Assam,1,900.0
2024,783131,Dhubri,Assam,1,975.0
2024,783134,Goalpara,Assam,3,7605.0
2024,783135,Dhubri,Assam,1,1500.0
2024,783301,Dhubri,Assam,2,3275.0
2024,783324,Dhubri,Assam,2,5450.0
2024,783325,Dhubri,Assam,3,5125.0
2024,783331,Dhubri,Assam,1,5075.0
2024,783334,Dhubri,Assam,1,2400.0
2024,783336,Kokrajhar,Assam,1,2375.0
2024,783339,Dhubri,Assam,1,4575.0
2024,783345,Kokrajhar,Assam,3,5210.0
2024,783346,Kokrajhar,Assam,3,7150.0
2024,783347,Kokrajhar,Assam,2,7550.0
2024,783348,Dhubri,Assam,3,5550.0
2024,783350,Kokrajhar,Assam,1,2275.0
2024,783360,Kokrajhar,Assam,1,1500.0
2024,783369,Kokrajhar,Assam,2,6550.0
2024,783370,Kokrajhar,Assam,27,66280.0
2024,783371,Dhubri,Assam,2,6650.0
2024,783372,Kokrajhar,Assam,1,1350.0
2024,783373,Bongaigaon,Assam,1,2975.0
2024,783375,Kokrajhar,Assam,1,2975.0
2024,783376,Kokrajhar,Assam,1,1675.0
2024,783380,Bongaigaon,Assam,20,53005.0
2024,783382,Bongaigaon,Assam,1,2575.0
2024,783383,Dhubri,Assam,1,4000.0
2024,783384,Bongaigaon,Assam,4,11175.0
2024,783385,Bongaigaon,Assam,6,14785.0
2024,783388,Dhubri,Assam,2,4850.0
2024,783389,Bongaigaon,Assam,1,5075.0
2024,783390,Bongaigaon,Assam,12,28500.0
2024,783391,Bongaigaon,Assam,3,7710.0
2024,783392,Bongaigaon,Assam,1,3875.0
2024,783393,Bongaigaon,Assam,2,6700.0
2024,784001,Sonitpur,Assam,27,77205.0
2024,784002,Kamrup,Assam,1,5075.0
2024,784025,Sonitpur,Assam,1,4575.0
2024,784027,Sonitpur,Assam,2,8950.0
2024,784028,Sonitpur,Assam,1,2975.0
2024,784101,Sonitpur,Assam,4,10085.0
2024,784102,Sonitpur,Assam,1,2275.0
2024,784103,Sonitpur,Assam,2,6470.0
2024,784104,Sonitpur,Assam,2,3875.0
2024,784105,Sonitpur,Assam,2,5085.0
2024,784110,Sonitpur,Assam,9,28600.0
2024,784113,Darrang,Assam,1,975.0
2024,784114,Darrang,Assam,1,3495.0
2024,784115,Darrang,Assam,3,11780.0
2024,784116,Darrang,Assam,1,3800.0
2024,784117,Sonitpur,Assam,3,9825.0
2024,784125,Darrang,Assam,12,34045.0
2024,784144,Darrang,Assam,1,2275.0
2024,784145,Darrang,Assam,3,10150.0
2024,784146,Darrang,Assam,2,4850.0
2024,784148,Darrang,Assam,1,5075.0
2024,784149,Sonitpur,Assam,2,5150.0
2024,784153,Sonitpur,Assam,3,11460.0
2024,784154,Sonitpur,Assam,1,3315.0
2024,784160,Lakhimpur,Assam,5,17875.0
2024,784161,Lakhimpur,Assam,3,10625.0
2024,784164,Lakhimpur,Assam,2,4625.0
2024,784165,Lakhimpur,Assam,4,5185.0
2024,784167,Sonitpur,Assam,1,2575.0
2024,784168,Sonitpur,Assam,9,27500.0
2024,784172,Sonitpur,Assam,3,10925.0
2024,784175,Sonitpur,Assam,1,5000.0
2024,784176,Sonitpur,Assam,10,30740.0
2024,784177,Sonitpur,Assam,1,2975.0
2024,784178,Sonitpur,Assam,1,3875.0
2024,784179,Sonitpur,Assam,1,1675.0
2024,784180,Sonitpur,Assam,1,5075.0
2024,784190,Darrang,Assam,1,2575.0
2024,784501,Sonitpur,Assam,2,3875.0
2024,784505,Sonitpur,Assam,8,25974.0
2024,784506,Sonitpur,Assam,3,4975.0
2024,784507,Darrang,Assam,2,3850.0
2024,784508,Darrang,Assam,2,6150.0
2024,784509,Darrang,Assam,11,32100.0
2024,784510,Darrang,Assam,1,1675.0
2024,784514,Darrang,Assam,1,5075.0
2024,784521,Darrang,Assam,2,4050.0
2024,784522,Darrang,Assam,5,12950.0
2024,784525,Darrang,Assam,1,1575.0
2024,784526,Darrang,Assam,4,7400.0
2024,784527,Darrang,Assam,1,2575.0
2024,784529,Darrang,Assam,2,5150.0
2024,785001,Jorhat,Assam,31,69720.0
2024,785002,Kamrup,Assam,1,5275.0
2024,785004,Jorhat,Assam,3,7025.0
2024,785005,Kamrup,Assam,3,2275.0
2024,785006,Sibsagar,Assam,2,10150.0
2024,785007,Jorhat,Assam,1,2475.0
2024,785008,Jorhat,Assam,3,7575.0
2024,785009,Jorhat,Assam,1,2975.0
2024,785013,Jorhat,Assam,1,2475.0
2024,785101,Jorhat,Assam,1,4575.0
2024,785104,Jorhat,Assam,5,15080.0
2024,785105,Jorhat,Assam,5,9625.0
2024,785106,Jorhat,Assam,1,1875.0
2024,785110,Jorhat,Assam,1,2975.0
2024,785112,Jorhat,Assam,1,4475.0
2024,785601,Jorhat,Assam,2,2950.0
2024,785602,Nagaon,Assam,3,7125.0
2024,785603,Golaghat,Assam,1,4035.0
2024,785609,Golaghat,Assam,1,2375.0
2024,785612,Golaghat,Assam,10,34405.0
2024,785613,Golaghat,Assam,1,2975.0
2024,785614,Sibsagar,Assam,5,13250.0
2024,785615,Golaghat,Assam,1,5075.0
2024,785616,Sibsagar,Assam,2,4075.0
2024,785618,Golaghat,Assam,1,2575.0
2024,785621,Golaghat,Assam,9,23810.0
2024,785622,Golaghat,Assam,1,2975.0
2024,785625,Golaghat,Assam,2,4050.0
2024,785626,Golaghat,Assam,1,1475.0
2024,785630,Jorhat,Assam,1,1675.0
2024,785631,Jorhat,Assam,1,5075.0
2024,785632,Jorhat,Assam,3,5750.0
2024,785634,Jorhat,Assam,10,26235.0
2024,785635,Jorhat,Assam,1,2275.0
2024,785636,Jorhat,Assam,1,5075.0
2024,785640,Sibsagar,Assam,13,39095.0
2024,785646,Kamrup,Assam,1,1675.0
2024,785662,Sibsagar,Assam,3,11625.0
2024,785663,Sibsagar,Assam,1,2575.0
2024,785665,Sibsagar,Assam,1,2975.0
2024,785667,Sibsagar,Assam,1,3315.0
2024,785670,Sibsagar,Assam,11,34150.0
2024,785671,Sibsagar,Assam,1,4475.0
2024,785672,Sibsagar,Assam,1,2575.0
2024,785673,Sibsagar,Assam,1,2975.0
2024,785674,Sibsagar,Assam,1,2685.0
2024,785675,Dibrugarh,Assam,1,1400.0
2024,785680,Sibsagar,Assam,2,6035.0
2024,785682,Sibsagar,Assam,1,2575.0
2024,785684,Sibsagar,Assam,1,2575.0
2024,785685,Sibsagar,Assam,3,5960.0
2024,785686,Sibsagar,Assam,4,12525.0
2024,785687,Sibsagar,Assam,1,1475.0
2024,785690,Sibsagar,Assam,5,15575.0
2024,785692,Sibsagar,Assam,2,5150.0
2024,785693,Sibsagar,Assam,1,5075.0
2024,785697,Sibsagar,Assam,1,0.0
2024,785698,Sibsagar,Assam,1,2075.0
2024,785699,Golaghat,Assam,5,17175.0
2024,785702,Golaghat,Assam,3,6875.0
2024,785704,Jorhat,Assam,1,4500.0
2024,785705,Sibsagar,Assam,1,2975.0
2024,786001,Dibrugarh,Assam,27,72985.0
2024,786002,Dibrugarh,Assam,5,16335.0
2024,786003,Dibrugarh,Assam,6,17400.0
2024,786004,Dibrugarh,Assam,2,7400.0
2024,786005,Dibrugarh,Assam,2,5025.0
2024,786006,Dibrugarh,Assam,1,885.0
2024,786007,Dibrugarh,Assam,4,10725.0
2024,786008,Dibrugarh,Assam,1,900.0
2024,786010,Dibrugarh,Assam,3,9825.0
2024,786012,Dibrugarh,Assam,1,3875.0
2024,786102,Dibrugarh,Assam,1,3600.0
2024,786103,Dibrugarh,Assam,2,6800.0
2024,786125,Tinsukia,Assam,17,49790.0
2024,786126,Tinsukia,Assam,2,4050.0
2024,786145,Tinsukia,Assam,1,4575.0
2024,786147,Tinsukia,Assam,1,1475.0
2024,786150,Tinsukia,Assam,2,10150.0
2024,786151,Tinsukia,Assam,3,6730.0
2024,786152,Tinsukia,Assam,1,3575.0
2024,786153,Tinsukia,Assam,3,5350.0
2024,786154,Tinsukia,Assam,1,3675.0
2024,786157,Tinsukia,Assam,1,2325.0
2024,786158,Tinsukia,Assam,1,1515.0
2024,786170,Tinsukia,Assam,7,21195.0
2024,786171,Tinsukia,Assam,6,12575.0
2024,786172,Kamrup,Assam,1,5075.0
2024,786174,Tinsukia,Assam,1,1425.0
2024,786181,Tinsukia,Assam,7,25575.0
2024,786182,Tinsukia,Assam,4,9525.0
2024,786183,Tinsukia,Assam,2,7260.0
2024,786184,Dibrugarh,Assam,6,15885.0
2024,786188,Tinsukia,Assam,3,5770.0
2024,786189,Tinsukia,Assam,3,11550.0
2024,786190,Tinsukia,Assam,1,2475.0
2024,786192,Tinsukia,Assam,1,5075.0
2024,786602,Dibrugarh,Assam,30,77489.1
2024,786610,Dibrugarh,Assam,2,5250.0
2024,786611,Dibrugarh,Assam,6,13855.0
2024,786613,Dibrugarh,Assam,3,12525.0
2024,786614,Dibrugarh,Assam,3,10834.1
2024,786692,Dibrugarh,Assam,1,0.0
2024,787001,Lakhimpur,Assam,18,58585.0
2024,787023,Lakhimpur,Assam,1,2475.0
2024,787029,Kamrup,Assam,1,5075.0
2024,787031,Lakhimpur,Assam,7,16855.0
2024,787032,Lakhimpur,Assam,2,3550.0
2024,787034,Lakhimpur,Assam,1,2055.0
2024,787035,Lakhimpur,Assam,1,1475.0
2024,787051,Lakhimpur,Assam,2,8950.0
2024,787053,Lakhimpur,Assam,5,14325.0
2024,787054,Lakhimpur,Assam,1,2475.0
2024,787055,Lakhimpur,Assam,4,10250.0
2024,787056,Lakhimpur,Assam,1,2500.0
2024,787057,Dhemaji,Assam,11,18295.0
2024,787058,Dhemaji,Assam,1,2275.0
2024,787059,Dhemaji,Assam,16,42055.0
2024,787060,Dhemaji,Assam,6,9850.0
2024,787110,Dhemaji,Assam,1,4575.0
2024,788001,Cachar,Assam,11,23710.0
2024,788002,Cachar,Assam,6,15615.0
2024,788003,Cachar,Assam,4,10860.0
2024,788004,Cachar,Assam,3,4690.0
2024,788005,Cachar,Assam,12,26635.0
2024,788006,Cachar,Assam,3,5750.0
2024,788007,Cachar,Assam,3,5575.0
2024,788009,Cachar,Assam,4,11485.0
2024,788010,Cachar,Assam,3,7985.0
2024,788011,Cachar,Assam,1,1515.0
2024,788012,Kamrup,Assam,1,4475.0
2024,788015,Cachar,Assam,1,2250.0
2024,788025,Cachar,Assam,7,23625.0
2024,788026,Cachar,Assam,3,3850.0
2024,788030,Cachar,Assam,7,16795.0
2024,788031,Cachar,Assam,3,8635.0
2024,788098,Cachar,Assam,1,2575.0
2024,788101,Cachar,Assam,1,1475.0
2024,788102,Cachar,Assam,1,2275.0
2024,788104,Cachar,Assam,2,3950.0
2024,788106,Cachar,Assam,1,1575.0
2024,788107,Cachar,Assam,3,8045.0
2024,788109,Cachar,Assam,1,975.0
2024,788110,Cachar,Assam,1,2575.0
2024,788111,Cachar,Assam,3,9925.0
2024,788119,Cachar,Assam,6,17585.0
2024,788120,Cachar,Assam,4,15600.0
2024,788121,Cachar,Assam,1,4575.0
2024,788123,Cachar,Assam,1,1475.0
2024,788126,Cachar,Assam,2,8875.0
2024,788151,Hailakandi,Assam,6,11920.0
2024,788152,Hailakandi,Assam,1,5075.0
2024,788155,Hailakandi,Assam,3,9825.0
2024,788160,Hailakandi,Assam,1,2575.0
2024,788161,Cachar,Assam,2,9150.0
2024,788162,Hailakandi,Assam,1,4035.0
2024,788163,Hailakandi,Assam,7,19200.0
2024,788701,Karimganj,Assam,2,3050.0
2024,788710,Karimganj,Assam,5,14525.0
2024,788712,Karimganj,Assam,2,1475.0
2024,788720,Karimganj,Assam,4,7925.0
2024,788722,Karimganj,Assam,1,2975.0
2024,788724,Karimganj,Assam,5,18260.0
2024,788725,Karimganj,Assam,1,2275.0
2024,788734,Karimganj,Assam,1,2975.0
2024,788735,Karimganj,Assam,1,3875.0
2024,788801,Cachar,Assam,2,6650.0
2024,788802,Hailakandi,Assam,1,5075.0
2024,788803,Karimganj,Assam,1,3875.0
2024,788804,Cachar,Assam,2,5875.0
2024,788805,Cachar,Assam,2,5409.0
2024,788806,Karimganj,Assam,5,13540.0
2024,788815,Cachar,Assam,1,3225.0
2024,788816,Cachar,Assam,2,6450.0
2024,788817,Cachar,Assam,5,11580.0
2024,788819,North Cachar Hills,Assam,21,53650.0
2024,788830,North Cachar Hills,Assam,1,2475.0
2024,788831,North Cachar Hills,Assam,1,2975.0
2024,788832,North Cachar Hills,Assam,1,1475.0
2024,788931,North Cachar Hills,Assam,3,8425.0
2024,790001,West Kameng,Arunachal Pradesh,14,46405.0
2024,790002,West Kameng,Arunachal Pradesh,1,4475.0
2024,790003,West Kameng,Arunachal Pradesh,1,2275.0
2024,790101,West Kameng,Arunachal Pradesh,3,8250.0
2024,790102,East Kameng,Arunachal Pradesh,14,28535.0
2024,790104,Tawang,Arunachal Pradesh,10,30770.0
2024,790105,Tawang,Arunachal Pradesh,1,1475.0
2024,790106,Tawang,Arunachal Pradesh,1,4575.0
2024,790114,West Kameng,Arunachal Pradesh,7,20450.0
2024,790116,West Kameng,Arunachal Pradesh,3,5925.0
2024,791001,Papum Pare,Arunachal Pradesh,26,56075.0
2024,791002,Upper Siang,Arunachal Pradesh,3,6825.0
2024,791003,West Siang,Arunachal Pradesh,1,1475.0
2024,791101,West Siang,Arunachal Pradesh,6,23650.0
2024,791102,East Siang,Arunachal Pradesh,28,58219.0
2024,791103,East Siang,Arunachal Pradesh,3,7825.0
2024,791109,Papum Pare,Arunachal Pradesh,14,47175.0
2024,791110,Papum Pare,Arunachal Pradesh,62,162045.0
2024,791111,Papum Pare,Arunachal Pradesh,90,239295.0
2024,791112,Papum Pare,Arunachal Pradesh,28,82520.0
2024,791113,Papum Pare,Arunachal Pradesh,25,65400.0
2024,791114,Papum Pare,Arunachal Pradesh,2,4449.0
2024,791119,Papum Pare,Arunachal Pradesh,4,9700.0
2024,791120,Lower Subansiri,Arunachal Pradesh,31,85685.0
2024,791122,Upper Subansiri,Arunachal Pradesh,9,26325.0
2024,791123,Papum Pare,Arunachal Pradesh,4,10920.0
2024,791125,West Siang,Arunachal Pradesh,3,7190.0
2024,792001,Lohit,Arunachal Pradesh,9,29185.0
2024,792056,Changlang,Arunachal Pradesh,1,0.0
2024,792102,Lohit,Arunachal Pradesh,4,7225.0
2024,792103,Changlang,Arunachal Pradesh,16,35130.0
2024,792104,Papum Pare,Arunachal Pradesh,6,17245.0
2024,792105,Lohit,Arunachal Pradesh,4,12645.0
2024,792110,Dibang Valley,Arunachal Pradesh,13,31650.0
2024,792120,Changlang,Arunachal Pradesh,1,1400.0
2024,792121,Changlang,Arunachal Pradesh,4,11725.0
2024,792122,Changlang,Arunachal Pradesh,2,5260.0
2024,792123,Changlang,Arunachal Pradesh,3,8325.0
2024,792129,Tirap,Arunachal Pradesh,4,10860.0
2024,792130,Tirap,Arunachal Pradesh,6,16375.0
2024,792131,Tirap,Arunachal Pradesh,5,16000.0
2024,793001,East Khasi Hills,Meghalaya,33,69470.0
2024,793002,East Khasi Hills,Meghalaya,16,37550.0
2024,793003,East Khasi Hills,Meghalaya,16,37434.0
2024,793004,East Khasi Hills,Meghalaya,17,40805.0
2024,793005,East Khasi Hills,Meghalaya,6,10300.0
2024,793006,East Khasi Hills,Meghalaya,23,60529.0
2024,793007,East Khasi Hills,Meghalaya,2,6515.0
2024,793008,East Khasi Hills,Meghalaya,8,25044.1
2024,793009,East Khasi Hills,Meghalaya,1,0.0
2024,793010,East Khasi Hills,Meghalaya,9,25750.0
2024,793011,East Khasi Hills,Meghalaya,1,3675.0
2024,793012,East Khasi Hills,Meghalaya,2,6650.0
2024,793014,East Khasi Hills,Meghalaya,10,23140.0
2024,793015,East Khasi Hills,Meghalaya,4,8725.0
2024,793016,East Khasi Hills,Meghalaya,4,9600.0
2024,793017,East Khasi Hills,Meghalaya,7,19950.0
