Clinic Loc,Zip,SubCity,City,State,qty,revenue
ABCPoint,788155,Hailakandi,Hailakandi,Assam,7,5000.0
ABCPoint,788156,Karimganj,Karimganj,Assam,1,1000.0
ABCPoint,788161,-,-,-,27,22000.0
ABCPoint,788166,Karimganj,-,-,118,70000.0
ABCPoint,788710,Karimanj,Karimganj,Assam,151,103500.0
ABCPoint,788713,Karimganj,Karimganj,Assam,5,5000.0
ABCPoint,788722,Karimganj,Karimganj,Assam,8,10500.0
ABCPoint,788724,-,-,-,61,38000.0
ABCPoint,788733,-,-,-,47,30000.0
ABCPoint,788734,Karimganj,-,-,27,22000.0
ABCPoint,788805,Cachar,Cachar,Assam,26,21000.0
ABCPoint,788806,Badarpur Bazar,Karimganj,Assam,100,58150.0
ABCPoint,788815,Silchar,Cachar,Assam,28,25000.0
ABCPoint,788816,Cachar,Cachar,Assam,8,6000.0
ABCPoint,788818,North Cachar Hills,North Cachar Hills,Assam,67,38000.0
ABCPoint,788819,Haflong,North Cachar Hills,Assam,208,142500.0
ABCPoint,790001,Bomdila,West Kameng,Arunachal Pradesh,8,10000.0
ABCPoint,790002,Kalaktang,West Kameng,Arunachal Pradesh,8,10000.0
ABCPoint,790101,Senge,West Kameng,Arunachal Pradesh,27,20000.0
ABCPoint,790102,Seppa,East Kameng,Arunachal Pradesh,11,10500.0
ABCPoint,790104,-,-,-,51,30000.0
ABCPoint,790105,Tang,Tawang,Arunachal Pradesh,27,21000.0
ABCPoint,790114,Tippi,West Kameng,Arunachal Pradesh,10,10000.0
ABCPoint,791102,Pasighat,East Siang,Arunachal Pradesh,77,48000.0
ABCPoint,791110,Naharlagun,Papum Pare,Arunachal Pradesh,143,94500.0
ABCPoint,791111,Itanagar,Papum Pare,Arunachal Pradesh,195,125000.0
ABCPoint,791112,Doimukh,Papum Pare,Arunachal Pradesh,51,30000.0
ABCPoint,791113,Itanagar,Papum Pare,Arunachal Pradesh,35,34500.0
ABCPoint,791114,Sagalee,Papum Pare,Arunachal Pradesh,51,30000.0
ABCPoint,791120,Ziro,Lower Subansiri,Arunachal Pradesh,104,63000.0
ABCPoint,792001,Tezu,Lohit,Arunachal Pradesh,72,53000.0
ABCPoint,792103,Namsai,Changlang,Arunachal Pradesh,75,50000.0
ABCPoint,792105,Mahadevpur,-,-,28,20000.0
ABCPoint,793001,Shillong,East Khasi Hills,Meghalaya,355,210000.0
ABCPoint,793002,Shillong,East Khasi Hills,Meghalaya,64,52000.0
ABCPoint,793003,Shillong,East Khasi Hills,Meghalaya,139,107500.0
ABCPoint,793004,Shillong,East Khasi Hills,Meghalaya,206,135000.0
ABCPoint,793005,Upper Shillong,East Khasi Hills,Meghalaya,28,20000.0
ABCPoint,793006,-,-,-,111,68000.0
ABCPoint,793009,Nonglyer,East Khasi Hills,Meghalaya,14,10000.0
ABCPoint,793010,Shillong,East Khasi Hills,Meghalaya,51,30000.0
ABCPoint,793011,Shillong,East Khasi Hills,Meghalaya,18,13500.0
ABCPoint,793014,Shillong,East Khasi Hills,Meghalaya,52,35000.0
ABCPoint,793017,Shillong,East Khasi Hills,Meghalaya,84,58000.0
ABCPoint,793019,Shillong,East Khasi Hills,Meghalaya,59,58000.0
ABCPoint,793021,Shillong,East Khasi Hills,Meghalaya,89,60000.0
ABCPoint,793022,Mawlai,East Khasi Hills,Meghalaya,85,48000.0
ABCPoint,793023,-,-,-,10,10500.0
ABCPoint,793101,Byrnihat,Ri Bhoi,Meghalaya,152,101000.0
ABCPoint,793102,Nongpoh,Ri Bhoi,Meghalaya,102,60000.0
ABCPoint,793103,-,-,-,24,22000.0
ABCPoint,793105,Umsning,Ri Bhoi,Meghalaya,72,43000.0
ABCPoint,793108,Cherrapunjee,East Khasi Hills,Assam,27,21000.0
ABCPoint,793119,Nongstoin,West Khasi Hills,Meghalaya,79,58000.0
ABCPoint,793121,Mawphlang,-,-,27,22000.0
ABCPoint,793126,Nongstoin,West Khasi Hills,Meghalaya,23,20000.0
ABCPoint,793150,Jowai,Jaintia Hills,Meghalaya,109,91000.0
ABCPoint,793151,Thadlaskein,Jaintia Hills,Meghalaya,83,65000.0
ABCPoint,793160,Ladrymbai,Jaintia Hills,Meghalaya,116,69000.0
ABCPoint,793200,Khliehriat,Jaintia Hills,Meghalaya,110,66000.0
ABCPoint,793210,Khliehriat,Jaintia Hills,Meghalaya,1,1000.0
ABCPoint,793270,-,-,-,46,33000.0
ABCPoint,794001,Tura,West Garo Hills,Meghalaya,65,57500.0
ABCPoint,794005,Dobasipara,West Garo Hills,Meghalaya,57,30000.0
ABCPoint,794101,Araimile,West Garo Hills,Meghalaya,26,20000.0
ABCPoint,794104,Fulbari,West Garo Hills,Meghalaya,153,108000.0
ABCPoint,794105,Garobadha,West Garo Hills,Meghalaya,75,38000.0
ABCPoint,794106,Mahendraganj,West Garo Hills,Meghalaya,24,22000.0
ABCPoint,794109,Tikrikilla,West Garo Hills,Meghalaya,27,20000.0
ABCPoint,794111,Williamnagar,-,-,66,38000.0
ABCPoint,794115,-,-,-,46,30000.0
ABCPoint,795001,Nil,Imphal,Manipur,108,72000.0
ABCPoint,795005,Porompat,Imphal,Manipur,24,21000.0
ABCPoint,795006,New Lamka,Churachandpur,Manipur,8,10500.0
ABCPoint,795106,Nil,Senapati,Manipur,23,20000.0
ABCPoint,795118,Nil,Bishnupur,-,57,37000.0
ABCPoint,795127,Nil,Chandel,Manipur,23,20000.0
ABCPoint,795132,Nil,Imphal West,Manipur,39,33000.0
ABCPoint,795133,Churachandpur,-,-,65,38000.0
ABCPoint,795134,-,-,-,24,22000.0
ABCPoint,795148,Nil,Thoubal,Manipur,17,13500.0
ABCPoint,795149,Nil,-,-,75,38000.0
ABCPoint,795159,Nil,-,-,24,20000.0
ABCPoint,797112,Dimapur Sadar,Dimapur,Nagaland,210,149000.0
ABCPoint,797113,Dimapur Sadar,Dimapur,NAGALAND,46,33000.0
ABCPoint,799001,Sadar,West Tripura,Tripura,123,76000.0
ABCPoint,799004,-,-,-,45,30000.0
ABCPoint,799006,Sadar,West Tripura,Tripura,48,33000.0
ABCPoint,799013,Udaipur,-,-,75,38000.0
ABCPoint,799102,Boxonagar,-,-,24,22000.0
ABCPoint,799105,Kakranan,West Tripura,Tripura,85,38000.0
ABCPoint,799144,Santirbazar,South Tripura,Tripura,9,10000.0
ABCPoint,799145,Sabroom,South Tripura,Tripura,7,10000.0
ABCPoint,799250,Dharmanagar,North Tripura,Tripura,1,1000.0
ABCPoint,799251,-,-,-,91,60000.0
ABCPoint,799270,Uttarlaljuri,North Tripura,Tripura,30,20000.0
ABCPoint,799280,Dhanbilash,North Tripura,Tripura,76,48000.0
ABCPoint,799285,Kamalpur,Dhalai,Tripura,45,30000.0
ABCPoint,834008,Ranchi,Ranchi,Jharkhand,1,0.0
ABCPoint,872127,-,-,-,10,10500.0
ABCPoint,912481,-,-,-,9,10500.0
Adajan,392001,Bharuch,Bharuch,Gujarat,146,95000.0
Adajan,392130,Vagra,Vadodara,Gujarat,54,38000.0
Adajan,393001,Nandod,Narmada,Gujarat,366,212000.0
Adajan,393010,Ankleshwar,Vadodara,Gujarat,85,38000.0
Adajan,393020,Nandod,Narmada,Gujarat,119,68000.0
Adajan,393030,-,-,-,76,38000.0
Adajan,393040,Dediapada,Narmada,Gujarat,30,22000.0
Adajan,394101,Chorasi,Surat,Gujarat,303,155000.0
Adajan,394107,Chorasi,Surat,Gujarat,272,161000.0
Adajan,394110,Mangrol,Surat,Gujarat,84,51000.0
Adajan,394115,Ankleshwar,Bharuch,Gujarat,27,15000.0
Adajan,394120,Olpad,Bharuch,Gujarat,185,120000.0
Adajan,394130,Mangrol,Surat,Gujarat,123,71000.0
Adajan,394150,Kamrej,Surat,Gujarat,75,49000.0
Adajan,394180,Makrej,Surat,Gujarat,137,92000.0
Adajan,394185,Kamrej,Surat,Gujarat,77,38000.0
Adajan,394210,Udhna,Surat,Gujarat,439,258000.0
Adajan,394230,Chorasi,Surat,Gujarat,102,74000.0
Adajan,394270,Chorasi,-,-,68,38000.0
Adajan,394305,Palsana,Surat,Gujarat,46,30000.0
Adajan,394325,Palsana,Surat,Gujarat,67,38000.0
Adajan,394370,Nijhar,Surat,Gujarat,1,2000.0
Adajan,394375,-,-,-,25,22000.0
Adajan,394440,-,-,-,76,38000.0
Adajan,394510,Choryasi,Surat,Gujarat,419,276000.0
Adajan,394520,Variav,Surat,Gujarat,58,30000.0
Adajan,394540,Olpad,Surat,Gujarat,104,60000.0
Adajan,394650,Songadh,Surat,Gujarat,144,76000.0
Adajan,394655,-,-,-,25,22000.0
Adajan,394710,Dangs,The Dangs,Gujarat,63,38000.0
Adajan,395001,Surat City,Surat,Gujarat,2,4000.0
Adajan,395002,Surat City,Surat,Gujarat,73,49000.0
Adajan,395003,Surat City,Surat,Gujarat,141,98000.0
Adajan,395004,Surat City,Surat,Gujarat,919,541000.0
Adajan,395005,Surat,Surat,Gujarat,435,269000.0
Adajan,395006,Surat City,Surat,Gujarat,581,358000.0
Adajan,395007,Surat,Surat,Gujarat,120,68000.0
Adajan,395009,Choryasi,Surat,Gujarat,848,496000.0
Adajan,395010,Choryasi,Surat,Gujarat,28,23000.0
Adajan,395012,Chorasi,Surat,Gujarat,62,38000.0
Adajan,395013,Surat,Surat,Gujarat,1,2000.0
Adajan,396001,Valsad,Valsad,Gujarat,182,88000.0
Adajan,396002,Valsad,Valsad,Gujarat,77,68000.0
Adajan,396191,Pardi,Valsad,Gujarat,175,87000.0
Adajan,396195,Pardi,Valsad,Gujarat,67,38000.0
Adajan,396210,Daman,Daman,Dadra and Nagar Haveli and Daman and Diu,74,38000.0
Adajan,396350,Gandevi,Navsari,Gujarat,85,38000.0
Adajan,396412,Jalalpore,Navsari,-,79,38000.0
Adajan,396421,Jalalpore,Navsari,Gujarat,76,38000.0
Adajan,396436,-,-,-,84,38000.0
Alambagh,0,-,-,-,12,15000.0
Alambagh,209801,Unnao,Unnao,Uttar Pradesh,23,38000.0
Alambagh,209859,-,-,-,23,22000.0
Alambagh,222002,Jaunpur,Jaunpur,Uttar Pradesh,24,30000.0
Alambagh,223104,Badlapur,Jaunpur,Uttar Pradesh,24,30000.0
Alambagh,226001,Lucknow,Lucknow,Uttar Pradesh,128,153000.0
Alambagh,226002,Lucknow,Lucknow,Uttar Pradesh,258,316000.0
Alambagh,226003,Lucknow,Lucknow,Uttar Pradesh,119,171000.0
Alambagh,226004,Lucknow,Lucknow,Uttar Pradesh,136,174000.0
Alambagh,226005,Lucknow,Lucknow,Uttar Pradesh,133,181000.0
Alambagh,226008,Lucknow,Lucknow,Uttar Pradesh,142,183000.0
Alambagh,226010,Lucknow,Lucknow,Uttar Pradesh,1,2000.0
Alambagh,226011,Lucknow,Lucknow,Uttar Pradesh,42,60000.0
Alambagh,226012,Lucknow,Lucknow,Uttar Pradesh,156,188000.0
Alambagh,226017,Lucknow,Lucknow,Uttar Pradesh,67,98000.0
Alambagh,226022,Lucknow,Lucknow,Uttar Pradesh,25,22000.0
Alambagh,226025,Lucknow,Lucknow,Uttar Pradesh,26,38000.0
Alambagh,226029,Lucknow,Lucknow,Uttar Pradesh,25,38000.0
Alambagh,226101,Lucknow,Lucknow,Uttar Pradesh,22,30000.0
Alambagh,226102,-,-,-,27,38000.0
Alambagh,226302,Mohanlalganj,Lucknow,Uttar Pradesh,27,38000.0
Alambagh,226401,Lucknow,Lucknow,Uttar Pradesh,24,30000.0
Alambagh,227412,-,-,-,25,38000.0
Alambagh,227817,Musafirkhana,Sultanpur,Uttar Pradesh,1,2000.0
Alambagh,228001,Sultanpur Sadar,Sultanpur,Uttar Pradesh,1,2000.0
Alambagh,228131,-,-,-,26,38000.0
Alambagh,229001,Raebareli,Raebareli,Uttar Pradesh,44,33000.0
Alambagh,229120,-,-,-,29,38000.0
Alambagh,229127,-,-,-,22,30000.0
Alambagh,230139,-,-,-,25,22000.0
Alambagh,241001,Harodi,Hardoi,Uttar Pradesh,45,49000.0
Alambagh,241122,-,-,-,22,30000.0
Alambagh,242001,Sadar,Shahjahanpur,Uttar Pradesh,22,30000.0
Alambagh,242307,-,-,-,20,29000.0
Alambagh,261001,Sitapur,Sitapur,Uttar Pradesh,27,38000.0
Alambagh,261401,Mishrikh,Sitapur,Uttar Pradesh,18,11000.0
Alambagh,262406,-,-,-,32,46000.0
Alambagh,271201,Ikauna **,Shrawasti,Uttar Pradesh,22,22000.0
Alambagh,271204,-,-,-,28,22000.0
Alambagh,272001,Basti,Basti,Uttar Pradesh,27,38000.0
Alambagh,272152,Bansi,Siddharthnagar,Uttar Pradesh,29,22000.0
Alambagh,273004,-,-,-,28,22000.0
Alambagh,273015,Sadar,Gorakhpur,Uttar Pradesh,28,22000.0
Alambagh,274001,Deoria Sadar,Deoria,Uttar Pradesh,48,52000.0
Alambagh,282001,Agra,Agra,Uttar Pradesh,1,2000.0
Alambagh,283203,Firozabad,Firozabad,Uttar Pradesh,33,15000.0
Alambagh,472111,Baldeogarh,Tikamgarh,Madhya Pradesh,25,22000.0
Alambagh,847201,-,-,-,29,38000.0
Alkapuri,39001,Agra,-,-,9,10000.0
Alkapuri,39006,-,-,-,18,15000.0
Alkapuri,39210,-,-,-,7,5000.0
Alkapuri,110005,New Delhi,Delhi,Delhi,52,33000.0
Alkapuri,110017,New Delhi,Delhi,Delhi,546,370500.0
Alkapuri,110032,Delhi,Delhi,Delhi,47,33000.0
Alkapuri,110080,South Delhi,Delhi,Delhi,21,18000.0
Alkapuri,110092,Delhi,Delhi,Delhi,48,33000.0
Alkapuri,144008,Jalandhar - I,Jalandhar,Punjab,12,8500.0
Alkapuri,190010,Karan Nagar,Srinagar,Jammu & Kashmir,1,1000.0
Alkapuri,248197,Vikasnagar,Dehradun,Uttarakhand,42,30000.0
Alkapuri,302001,Jaipur,Jaipur,Rajasthan,22,21000.0
Alkapuri,302004,Jaipur,Jaipur,Rajasthan,8,8500.0
Alkapuri,302031,Jaipur,Jaipur,Rajasthan,1,1000.0
Alkapuri,305802,Kishan Garh,Ajmer,Rajasthan,1,1000.0
Alkapuri,310019,-,-,-,45,30000.0
Alkapuri,314001,Dungarpur,Dungarpur,Rajasthan,60,38000.0
Alkapuri,360370,Jetpur,Rajkot,Gujarat,12,8500.0
Alkapuri,364001,Bhavnagar,Bhavnagar,Gujarat,128,92500.0
Alkapuri,364002,Bhavnagar,Bhavnagar,Gujarat,77,38000.0
Alkapuri,365601,Amreli,Amreli,Gujarat,13,10000.0
Alkapuri,380001,Ahmadabad City,Ahmedabad,Gujarat,104,69500.0
Alkapuri,380007,Ahmadabad City,Ahmedabad,Gujarat,104,85000.0
Alkapuri,380026,Ahmadabad City,Ahmedabad,Gujarat,20,21000.0
Alkapuri,380038,Ahmedabad,Ahmedabad,Gujarat,1,1000.0
Alkapuri,381518,-,-,-,24,22000.0
Alkapuri,382405,Daskroi,Ahmedabad,Gujarat,8,8500.0
Alkapuri,382721,Kalol,Gandhi Nagar,Gujarat,18,11000.0
Alkapuri,383010,Idar,Sabarkantha,Gujarat,15,13500.0
Alkapuri,383940,-,-,-,64,38000.0
Alkapuri,384001,Mahesana,Mahesana,Gujarat,1,1000.0
Alkapuri,384315,Visnagar,Mahesana,Gujarat,1,720.0
Alkapuri,387001,Nadiad,Kheda,Gujarat,332,227500.0
Alkapuri,387310,Anand,Anand,Gujarat,53,30000.0
Alkapuri,387335,Mahudha,Kheda,Gujarat,57,38000.0
Alkapuri,387350,Nadiad,Kheda,Gujarat,89,60000.0
Alkapuri,387355,Nadiad,Kheda,Gujarat,55,40000.0
Alkapuri,387360,Nadiad,Kheda,Gujarat,79,50000.0
Alkapuri,387380,Sojitra,Kheda,Gujarat,57,30000.0
Alkapuri,387411,Kheda,Kheda,Gujarat,30,21000.0
Alkapuri,387430,Mahudha,Kheda,Gujarat,5,5000.0
Alkapuri,387620,Kapadvanj,Kheda,Gujarat,46,31000.0
Alkapuri,388001,Anand,Anand,Gujarat,578,406000.0
Alkapuri,388110,-,-,-,42,30000.0
Alkapuri,388120,Anand,Anand,Gujarat,52,33000.0
Alkapuri,388121,Anand,Anand,Gujarat,64,33000.0
Alkapuri,388130,Petlad,Anand,-,40,30000.0
Alkapuri,388140,Borsad,-,-,31,22000.0
Alkapuri,388180,Tarapur,Anand,Gujarat,9,10000.0
Alkapuri,388220,Umreth,Anand,Gujarat,129,103000.0
Alkapuri,388225,Thasra,Kheda,Gujarat,37,28500.0
Alkapuri,388230,Thasra,Kheda,Gujarat,28,15000.0
Alkapuri,388245,-,-,-,1,2000.0
Alkapuri,388305,Anand,Anand,-,33,17000.0
Alkapuri,388306,Anand,Anand,Gujarat,66,44000.0
Alkapuri,388315,Anand,Anand,Gujarat,46,33000.0
Alkapuri,388320,Anand,Anand,Gujarat,66,38000.0
Alkapuri,388325,-,-,-,59,38000.0
Alkapuri,388335,Anand,Anand,Gujarat,49,35000.0
Alkapuri,388345,Anand,Anand,Gujarat,12,8500.0
Alkapuri,388355,-,-,-,24,22000.0
Alkapuri,388365,Umreth,Anand,Gujarat,83,65000.0
Alkapuri,388450,Petlad,Anand,Gujarat,162,104500.0
Alkapuri,388460,Sojitra,Anand,Gujarat,34,33000.0
Alkapuri,388465,-,-,-,68,38000.0
Alkapuri,388480,Petlad,Anand,Gujarat,54,30000.0
Alkapuri,388510,Anklav,Anand,Gujarat,66,45500.0
Alkapuri,388530,-,-,-,1,2000.0
Alkapuri,388540,Borsad,Anand,Gujarat,462,333992.0
Alkapuri,388560,Borsad,Anand,Gujarat,47,33000.0
Alkapuri,388620,Khambhat,Anand,Gujarat,191,167500.0
Alkapuri,388630,Khambhat,Anand,Gujarat,45,30000.0
Alkapuri,388650,Ahmedabad,Ahmedabad,Gujarat,1,1000.0
Alkapuri,389001,Godhra,Panch Mahals,Gujarat,745,522900.0
Alkapuri,389110,-,-,-,43,30000.0
Alkapuri,389140,Limkheda,Dahod,Gujarat,71,52000.0
Alkapuri,389145,-,-,-,32,15000.0
Alkapuri,389151,Dahod,Dahod,Gujarat,591,424000.0
Alkapuri,389155,-,-,-,17,11000.0
Alkapuri,389160,Dahod,Dahod,Gujarat,61,38000.0
Alkapuri,389170,Jhalod,-,-,72,53000.0
Alkapuri,389180,Lunawada,Panch Mahals,Gujarat,138,88000.0
Alkapuri,389210,Shehera,Panch Mahals,Gujarat,42,34000.0
Alkapuri,389220,Lunawada,Panch Mahals,Gujarat,57,30000.0
Alkapuri,389230,Lunawada,Panch Mahals,Gujarat,101,77000.0
Alkapuri,389235,Lunawada,Panch Mahals,Gujarat,97,68000.0
Alkapuri,389260,Santrampur,Panch Mahals,Gujarat,9,8500.0
Alkapuri,389310,Kalol,Panch Mahals,Gujarat,60,50000.0
Alkapuri,389320,Kalol,Panch Mahals,Gujarat,10,8500.0
Alkapuri,389330,Kalol,Panch Mahals,Gujarat,168,125000.0
Alkapuri,389341,Ghoghamba,Panch Mahals,Gujarat,71,43000.0
Alkapuri,389350,Halol,Panch Mahals,Gujarat,541,392500.0
Alkapuri,389380,Ghoghamba,Panch Mahals,Gujarat,69,55000.0
Alkapuri,389910,-,-,-,2,4000.0
Alkapuri,389915,-,-,-,60,38000.0
Alkapuri,389916,-,-,-,1,2000.0
Alkapuri,390000,-,-,-,1,2000.0
Alkapuri,390001,Vadodara,Vadodara,Gujarat,774,502500.0
Alkapuri,390002,Vadodara,Vadodara,Gujarat,537,388200.0
Alkapuri,390003,Vadodara,Vadodara,Gujarat,77,49000.0
Alkapuri,390004,Vadodara,Vadodara,Gujarat,422,282000.0
Alkapuri,390005,Ahmedabad,Ahmedabad,Gujarat,51,36000.0
Alkapuri,390006,Vadodara,Vadodara,Gujarat,345,246500.0
Alkapuri,390007,Vadodara,Vadodara,Gujarat,1157,840680.0
Alkapuri,390008,Vadodara,Vadodara,Gujarat,338,245000.0
Alkapuri,390009,Vadodara,Vadodara,Gujarat,633,410000.0
Alkapuri,390010,Vadodara,Vadodara,Gujarat,1067,731200.0
Alkapuri,390011,Vadodara,Vadodara,Gujarat,1019,680500.0
Alkapuri,390012,Vadodara,Vadodara,Gujarat,1875,1302200.0
Alkapuri,390013,Vadodara,Vadodara,Gujarat,295,210000.0
Alkapuri,390014,Vadodara,Vadodara,Gujarat,356,251500.0
Alkapuri,390015,Ahmedabad,Ahmedabad,Gujarat,183,133000.0
Alkapuri,390016,Vadodara,Vadodara,Gujarat,1179,804500.0
Alkapuri,390017,Vadodara,Vadodara,Gujarat,59,55500.0
Alkapuri,390018,Vadodara,Vadodara,Gujarat,251,205500.0
Alkapuri,390019,Vadodara,Vadodara,Gujarat,3726,2539500.0
Alkapuri,390020,Vadodara,Vadodara,Gujarat,344,259500.0
Alkapuri,390021,Vadodara,Vadodara,Gujarat,1554,1051500.0
Alkapuri,390022,Vadodara,Vadodara,Gujarat,612,412500.0
Alkapuri,390023,Vadodara,Vadodara,Gujarat,747,506000.0
Alkapuri,390024,Vadodara,Vadodara,Gujarat,372,242500.0
Alkapuri,390025,Vadodara,Vadodara,Gujarat,1060,753606.0
Alkapuri,390031,Ahmedabad,Ahmedabad,Gujarat,1,1000.0
Alkapuri,390033,-,-,-,27,15000.0
Alkapuri,390088,-,-,-,10,10000.0
Alkapuri,391101,Vadodara,Vadodara,Gujarat,268,182200.0
Alkapuri,391105,Dabhoi,Vadodara,Gujarat,46,33000.0
Alkapuri,391107,-,-,-,1,2000.0
Alkapuri,391110,Dabhoi,Vadodara,Gujarat,102,81000.0
Alkapuri,391119,-,-,-,67,38000.0
Alkapuri,391120,-,-,-,91,60000.0
Alkapuri,391125,Sankheda,Vadodara,-,59,33000.0
Alkapuri,391135,Pavijetpur,Vadodara,Gujarat,341,232500.0
Alkapuri,391145,Sankheda,Vadodara,Gujarat,12,9500.0
Alkapuri,391150,Naswadi,Vadodara,Gujarat,21,15000.0
Alkapuri,391160,Pavijetpur,Vadodara,Gujarat,1,1000.0
Alkapuri,391165,Chhotaudepur,Vadodara,Gujarat,325,228500.0
Alkapuri,391200,-,-,-,47,30000.0
Alkapuri,391210,Dabhoi,Vadodara,Gujarat,42,30000.0
Alkapuri,391220,Dabhoi,Vadodara,Gujarat,10,8500.0
Alkapuri,391240,Karjan,Vadodara,Gujarat,372,255500.0
Alkapuri,391243,Vadodara,Vadodara,Gujarat,165,123500.0
Alkapuri,391244,Karjan,Vadodara,-,52,33000.0
Alkapuri,391310,Vadodara,Vadodara,Gujarat,66,43500.0
Alkapuri,391330,Vadodara,Vadodara,Gujarat,188,127000.0
Alkapuri,391340,Vadodara,Vadodara,Gujarat,27,25500.0
Alkapuri,391345,Vadodara,Vadodara,Gujarat,39,33000.0
Alkapuri,391346,-,-,-,67,38000.0
Alkapuri,391350,Vadodara,Vadodara,Gujarat,48,33000.0
Alkapuri,391410,Vadodara,Vadodara,Gujarat,776,590500.0
Alkapuri,391420,-,-,-,42,30000.0
Alkapuri,391421,-,-,-,29,22000.0
Alkapuri,391440,Padra,Vadodara,Gujarat,712,499000.0
Alkapuri,391450,-,-,-,42,30000.0
Alkapuri,391510,Vaghodia,Vadodara,Gujarat,106,67000.0
Alkapuri,391520,Savli,Vadodara,Gujarat,7,8500.0
Alkapuri,391740,Vadodara,Vadodara,Gujarat,565,412500.0
Alkapuri,391742,-,-,-,1,1000.0
Alkapuri,391745,Vadodara,Vadodara,Gujarat,7,5000.0
Alkapuri,391760,Vaghodia,Vadodara,Gujarat,223,161000.0
Alkapuri,391770,Savli,Vadodara,Gujarat,162,103000.0
Alkapuri,391775,Savli,Vadodara,Gujarat,52,32000.0
Alkapuri,391780,Savli,Vadodara,Gujarat,69,50000.0
Alkapuri,392001,Bharuch,Bharuch,Gujarat,1690,1210000.0
Alkapuri,392003,Ankleshwar,Bharuch,Gujarat,27,21000.0
Alkapuri,392011,Bharuch,Bharuch,Gujarat,267,179000.0
Alkapuri,392015,Bharuch,Vadodara,Gujarat,110,63000.0
Alkapuri,392025,Nandod,Narmada,Gujarat,43,31000.0
Alkapuri,392030,Bharuch,Vadodara,Gujarat,96,60000.0
Alkapuri,392040,Nandod,Narmada,Gujarat,92,58000.0
Alkapuri,392110,Amod,Bharuch,-,44,32000.0
Alkapuri,392130,Vagra,Vadodara,Gujarat,112,79500.0
Alkapuri,392140,Vagra,Vadodara,Gujarat,142,98000.0
Alkapuri,392150,Jambusar,Vadodara,Gujarat,193,139000.0
Alkapuri,392180,-,-,-,39,30000.0
Alkapuri,392210,Bharuch,Vadodara,Gujarat,41,31000.0
Alkapuri,392220,Bharuch,Vadodara,Gujarat,65,34000.0
Alkapuri,392240,Bharuch,Bharuch,Gujarat,179,110000.0
Alkapuri,393001,Nandod,Narmada,Gujarat,342,255000.0
Alkapuri,393020,Nandod,Narmada,Gujarat,1,1000.0
Alkapuri,393040,Dediapada,Narmada,Gujarat,82,55000.0
Alkapuri,393105,Rajpipala,Vadodara,Gujarat,9,10000.0
Alkapuri,393130,Valia,Surat,Gujarat,1,1000.0
Alkapuri,393140,Nandod,Narmada,Gujarat,10,10000.0
Alkapuri,393145,Bharuch,Bharuch,Gujarat,199,151500.0
Alkapuri,393150,Jambusar,Bharuch,-,43,30000.0
Alkapuri,393151,Nandod,Narmada,Gujarat,46,33000.0
Alkapuri,394101,Chorasi,Surat,Gujarat,1,1000.0
Alkapuri,394601,Bardoli,Surat,Gujarat,46,30000.0
Alkapuri,395010,Choryasi,Surat,Gujarat,9,9500.0
Alkapuri,396210,Daman,Daman,Dadra and Nagar Haveli and Daman and Diu,65,38000.0
Alkapuri,396230,Umbergaon,Valsad,Gujarat,69,38000.0
Alkapuri,396445,Navsari,Navsari,Gujarat,41,30000.0
Alkapuri,396450,Navsari,Navsari,Gujarat,41,33000.0
Alkapuri,400055,Mumbai,Mumbai,Maharashtra,1,1000.0
Alkapuri,403802,Mormugao,Goa,Goa,6,7500.0
Alkapuri,422003,Dindori,Nashik,Maharashtra,39,33000.0
Alkapuri,440023,Nagpur,Nagpur,Maharashtra,1,1000.0
Alkapuri,440028,Mumbai,Mumbai,Maharashtra,1,1000.0
Alkapuri,441204,Umrer,Nagpur,Maharashtra,8,8500.0
Alkapuri,444601,Amravati,Amravati,Maharashtra,10,8500.0
Alkapuri,454001,Dhar,Dhar,Madhya Pradesh,1,1000.0
Alkapuri,457001,Ratlam,Ratlam,Madhya Pradesh,41,33000.0
Alkapuri,457661,Jhabua,Jhabua,Madhya Pradesh,5,5000.0
Alkapuri,457887,Jhabua,Jhabua,Madhya Pradesh,90,63000.0
Alkapuri,458992,-,-,-,1,1000.0
Alkapuri,464551,Raisen,Raisen,Madhya Pradesh,1,1000.0
Alkapuri,486553,Gurh,Rewa,Madhya Pradesh,1,1000.0
Alkapuri,500018,Ameerpet,Hyderabad,Telangana,9,8500.0
Alkapuri,560001,Bangalore North,Bengaluru,Karnataka,1,1000.0
Alkapuri,768028,Bargarh,Bargarh,Odisha,17,10000.0
Alkapuri,781005,Gmc,Kamrup,Assam,8,9500.0
Alkapuri,990024,-,-,-,30,20000.0
Alkapuri,3900008,-,-,-,1,1000.0
Alkapuri,-,-,-,-,31,25500.0
Anna Ng,1206,-,-,-,1,1000.0
Anna Ng,60001,-,-,-,17,11000.0
Anna Ng,60005,-,-,-,17,38000.0
Anna Ng,60018,-,-,-,1,1000.0
Anna Ng,60119,-,-,-,1,1000.0
Anna Ng,60312,-,-,-,23,33000.0
Anna Ng,396001,Valsad,Valsad,Gujarat,1,0.0
Anna Ng,517002,Chittoor,Chittoor,Andhra Pradesh,10,10000.0
Anna Ng,517501,Tirupati (Urban),Chittoor,Andhra Pradesh,22,30000.0
Anna Ng,517551,Vadamalapeta,Chittoor,Andhra Pradesh,28,38000.0
Anna Ng,517583,Puttur,Chittoor,Andhra Pradesh,2,1000.0
